@relation InitialSetByLHS

@attribute yarnyarn.timeline-service.client.retry-interval-ms numeric
@attribute mapredmapreduce.reduce.shuffle.retry-delay.max.ms numeric
@attribute mapredmapreduce.jobtracker.jobhistory.block.size numeric
@attribute mapredmapreduce.reduce.shuffle.parallelcopies numeric
@attribute mapredmapreduce.job.jvm.numtasks numeric
@attribute yarnyarn.nodemanager.disk-health-checker.min-healthy-disks numeric
@attribute mapredmapreduce.tasktracker.map.tasks.maximum numeric
@attribute mapredmapreduce.reduce.shuffle.read.timeout numeric
@attribute mapredmapreduce.job.reduces numeric
@attribute yarnyarn.resourcemanager.connect.retry-interval.ms numeric
@attribute yarnyarn.dispatcher.drain-events.timeout numeric
@attribute yarnyarn.client.failover-retries-on-socket-timeouts numeric
@attribute mapredmapreduce.job.speculative.slowtaskthreshold numeric
@attribute mapredmapreduce.jobtracker.heartbeats.in.second numeric
@attribute mapredmapreduce.job.max.split.locations numeric
@attribute mapredyarn.app.mapreduce.client.max-retries numeric
@attribute yarnyarn.scheduler.maximum-allocation-mb numeric
@attribute yarnyarn.timeline-service.handler-thread-count numeric
@attribute mapredmapreduce.job.end-notification.max.attempts numeric
@attribute mapredmapreduce.job.reducer.unconditional-preempt.delay.sec numeric
@attribute yarnyarn.resourcemanager.client.thread-count numeric
@attribute mapredmapreduce.job.maxtaskfailures.per.tracker numeric
@attribute mapredmapreduce.reduce.shuffle.connect.timeout numeric
@attribute mapredmapreduce.shuffle.max.threads numeric
@attribute mapredmapreduce.shuffle.connection-keep-alive.timeout numeric
@attribute yarnyarn.resourcemanager.resource-tracker.client.thread-count numeric
@attribute yarnyarn.resourcemanager.connect.max-wait.ms numeric
@attribute yarnyarn.nodemanager.resource.percentage-physical-cpu-limit numeric
@attribute yarnyarn.resourcemanager.work-preserving-recovery.scheduling-wait-ms numeric
@attribute mapredmapreduce.jobhistory.loadedjobs.cache.size numeric
@attribute mapredmapreduce.task.timeout numeric
@attribute yarnyarn.nodemanager.container-manager.thread-count numeric
@attribute mapredmapreduce.map.memory.mb numeric
@attribute mapredmapreduce.task.io.sort.mb numeric
@attribute mapredmapreduce.jobtracker.expire.trackers.interval numeric
@attribute mapredmapreduce.map.skip.maxrecords numeric
@attribute yarnyarn.nodemanager.resource.cpu-vcores numeric
@attribute mapredmapreduce.jobhistory.datestring.cache.size numeric
@attribute yarnyarn.client.nodemanager-connect.retry-interval-ms numeric
@attribute mapredmapreduce.jobtracker.retiredjobs.cache.size numeric
@attribute mapredmapreduce.job.reduce.slowstart.completedmaps numeric
@attribute mapredmapreduce.task.io.sort.factor numeric
@attribute yarnyarn.nodemanager.localizer.client.thread-count numeric
@attribute yarnyarn.nodemanager.resource.memory-mb numeric
@attribute mapredmapreduce.input.lineinputformat.linespermap numeric
@attribute mapredmapreduce.jobtracker.jobhistory.lru.cache.size numeric
@attribute mapredmapreduce.task.merge.progress.records numeric
@attribute mapredmapreduce.shuffle.max.connections numeric
@attribute mapredmapreduce.reduce.memory.mb numeric
@attribute yarnyarn.timeline-service.client.max-retries numeric
@attribute mapredmapreduce.jobtracker.maxtasks.perjob numeric
@attribute yarnyarn.nodemanager.disk-health-checker.max-disk-utilization-per-disk-percentage numeric
@attribute mapredmapreduce.reduce.shuffle.input.buffer.percent numeric
@attribute mapredmapreduce.reduce.cpu.vcores numeric
@attribute mapredmapreduce.job.end-notification.max.retry.interval numeric
@attribute yarnyarn.timeline-service.leveldb-timeline-store.start-time-write-cache-size numeric
@attribute yarnyarn.nodemanager.process-kill-wait.ms numeric
@attribute yarnyarn.nodemanager.delete.thread-count numeric
@attribute mapredmapreduce.tasktracker.indexcache.mb numeric
@attribute mapredmapreduce.jobhistory.joblist.cache.size numeric
@attribute yarnyarn.client.nodemanager-client-async.thread-pool-max-size numeric
@attribute mapredmapreduce.client.submit.file.replication numeric
@attribute yarnyarn.resourcemanager.zk-retry-interval-ms numeric
@attribute yarnyarn.timeline-service.leveldb-timeline-store.ttl-interval-ms numeric
@attribute yarnyarn.resourcemanager.zk-timeout-ms numeric
@attribute mapredmapreduce.job.end-notification.retry.interval numeric
@attribute mapredmapreduce.reduce.maxattempts numeric
@attribute yarnyarn.resourcemanager.am.max-attempts numeric
@attribute yarnyarn.nodemanager.disk-health-checker.min-free-space-per-disk-mb numeric
@attribute mapredmapreduce.reduce.input.buffer.percent numeric
@attribute mapredmapreduce.client.progressmonitor.pollinterval numeric
@attribute mapredmapreduce.job.ubertask.maxmaps numeric
@attribute yarnyarn.resourcemanager.admin.client.thread-count numeric
@attribute mapredmapreduce.tasktracker.taskmemorymanager.monitoringinterval numeric
@attribute yarnyarn.app.mapreduce.am.resource.mb numeric
@attribute mapredmapreduce.job.ubertask.maxreduces numeric
@attribute mapredmapreduce.reduce.skip.maxgroups numeric
@attribute mapredyarn.app.mapreduce.am.job.committer.commit-window numeric
@attribute yarnyarn.client.nodemanager-connect.max-wait-ms numeric
@attribute mapredmapreduce.jobtracker.taskcache.levels numeric
@attribute mapredmapreduce.client.completion.pollinterval numeric
@attribute yarnyarn.client.max-cached-nodemanagers-proxies numeric
@attribute mapredmapreduce.tasktracker.tasks.sleeptimebeforesigkill numeric
@attribute mapredyarn.app.mapreduce.task.container.log.backups numeric
@attribute mapredmapreduce.shuffle.transfer.buffer.size numeric
@attribute yarnyarn.nodemanager.localizer.fetch.thread-count numeric
@attribute yarnyarn.scheduler.maximum-allocation-vcores numeric
@attribute mapredmapreduce.ifile.readahead.bytes numeric
@attribute mapredmapreduce.reduce.shuffle.fetch.retry.timeout-ms numeric
@attribute yarnyarn.resourcemanager.system-metrics-publisher.dispatcher.pool-size numeric
@attribute mapredmapreduce.jobtracker.jobhistory.task.numberprogresssplits numeric
@attribute mapredmapreduce.jobhistory.move.thread-count numeric
@attribute mapredmapreduce.tasktracker.local.dir.minspacekill numeric
@attribute mapredmapreduce.jobhistory.move.interval-ms numeric
@attribute yarnyarn.nodemanager.localizer.cache.target-size-mb numeric
@attribute mapredmapreduce.reduce.markreset.buffer.percent numeric
@attribute mapredyarn.app.mapreduce.client-am.ipc.max-retries-on-timeouts numeric
@attribute mapredmapreduce.job.maps numeric
@attribute mapredmapreduce.task.combine.progress.records numeric
@attribute mapredyarn.app.mapreduce.am.resource.cpu-vcores numeric
@attribute mapredmapreduce.jobtracker.tasktracker.maxblacklists numeric
@attribute yarnyarn.resourcemanager.max-completed-applications numeric
@attribute mapredmapreduce.reduce.shuffle.fetch.retry.interval-ms numeric
@attribute mapredmapreduce.job.speculative.speculativecap numeric
@attribute mapredyarn.app.mapreduce.client-am.ipc.max-retries numeric
@attribute mapredmapreduce.task.skip.start.attempts numeric
@attribute mapredmapreduce.tasktracker.reduce.tasks.maximum numeric
@attribute mapredmapreduce.jobtracker.handler.count numeric
@attribute mapredmapreduce.map.cpu.vcores numeric
@attribute mapredmapreduce.job.counters.limit numeric
@attribute performance numeric

@data
279306,29214,47934580,1.521548,13.770342,0.575293,127.180714,44819,16.971591,35762,259537,49.268153,0.45516,249.341584,42.23333,3.815247,27333,75.654182,18.276837,293.758573,8.833216,1.969326,211787,95.090334,25.345411,61.344523,236294,51.947077,67009,2.933391,507650,41.879639,2959,113.696461,173811,89.261433,27.413066,103869,71594,9837,0.695053,2.37895,61.385028,22601,94.45858,11.872354,84961,7.498403,1731,8.868854,89.009701,38.697834,0.380773,2.508439,32447,43385,108805,35.370693,266,16862,3400,37.316699,240733,223064,23526,4259,22.098465,18.528023,849,0.500437,894,135.035012,84.983566,40298,7292,183.280679,6.158648,70704,297707,149.26105,12116,786,21112,86.147157,801895,63.679725,59.540753,26957683,169278,27.492558,23.656094,22.965201,96.49473,82913,10480,0.336751,13.866218,35.512992,35692,17.598762,14.285729,17535,6809,0.111573,11.820372,8.068532,46.276891,73.908748,2.746549,787,78
279817,199505,99629927,7.21838,19.042568,0.773588,399.956948,45578,19.814485,34908,257637,46.125189,0.027549,108.77975,10.862413,14.387376,27181,13.636631,24.165849,339.109515,20.354701,17.44726,110199,206.351753,15.968193,156.706745,881649,86.40895,81627,32.884881,697187,78.098345,2609,267.047588,710946,151.707271,16.187784,121314,76616,261,0.224575,38.855477,27.433025,24115,20.29828,218.854256,83877,35.889649,2551,73.851856,1.813717,64.081789,0.141279,4.42127,39221,94916,247153,48.783947,286,24802,1467,35.33649,287577,305312,231350,8634,30.044931,16.960972,33,0.979369,5263,118.716954,23.649459,46804,8097,169.940367,84.559922,47585,74840,22.4806,4906,285,39397,23.077248,703367,24.894469,49.43313,41902602,294822,92.568824,13.569518,28.240449,60.263673,153376,9842,0.804246,7.013257,9.584777,68828,29.629823,35.852237,4260,5455,0.434359,7.221971,1.656387,70.104972,31.10886,2.257681,455,-1
280574,163463,39033459,28.173,55.940474,0.261316,387.436748,109799,9.438337,43811,362457,35.39704,0.755407,229.065293,17.230369,9.836477,26148,66.476942,33.728895,281.272438,72.006451,24.108319,297563,1.621555,30.604036,107.612996,337930,27.361931,30574,19.435457,449535,13.137779,2454,301.370716,446543,68.078432,25.696631,191077,8593,7162,0.544422,70.348356,25.119715,23965,62.3781,200.167538,40076,93.90713,1833,58.955677,82.60683,91.882431,0.168721,1.750991,41146,46594,27588,10.95323,109,84650,4545,29.59228,289824,75578,52210,8503,18.4855,8.147082,97,0.703173,180,144.812762,49.176887,10876,11107,137.089904,96.66366,69467,128945,26.853947,28195,633,4812,36.256581,1137309,22.438565,48.523166,12181417,243039,65.089408,81.989079,94.861566,18.445768,189780,10962,0.772995,7.478408,32.03009,42676,19.019168,37.10179,9283,3624,0.927266,7.994734,4.719452,47.885121,90.533941,2.404669,225,98
280812,98051,52733970,39.011159,49.452512,0.938377,153.923518,282634,17.552985,44319,331675,43.476927,0.44399,96.298744,18.925161,6.585931,28589,16.385513,8.675692,111.120362,19.470412,2.075858,172363,69.708113,19.76743,176.804024,644872,7.632339,46185,10.046129,393461,58.138235,1329,136.83785,729212,14.844423,29.716867,130269,6343,7170,0.217816,44.722014,46.939524,23227,25.133334,404.131772,39686,66.292214,1983,37.673112,76.169442,89.600183,0.799985,5.838072,14947,96041,198004,29.006734,477,31501,4089,51.818816,158707,296921,12638,1931,32.798118,11.793401,189,0.566979,3245,182.091022,13.612194,37451,13739,180.169421,36.360446,40185,276920,76.567666,23608,32,41262,22.258702,365149,64.78439,99.6306,37464758,187303,54.830391,79.77504,97.186779,8.733184,102778,11044,0.549172,9.086041,25.407852,27898,20.845571,13.399796,16251,1803,0.471681,15.845799,13.488319,98.113538,3.058933,1.386644,443,-1
281945,93356,97578191,41.351465,57.762076,0.105076,259.527558,105792,39.635549,21015,234790,15.92593,0.681086,278.311311,25.903089,16.033724,26476,83.17189,10.702821,241.499106,63.28616,16.67356,95179,64.019687,1.306208,16.380675,334607,43.093645,21241,1.680343,745449,27.01304,2164,190.955549,425720,105.970947,21.871615,193036,6102,6278,0.151224,15.025847,42.492739,24465,72.473916,394.022413,38724,14.616059,2783,23.769828,90.764234,4.739082,0.923203,3.7866,44100,85923,80867,42.718459,249,121964,2929,6.859907,162613,124614,181475,1735,5.064591,16.328221,102,0.056568,6749,109.960557,70.861113,36324,14950,136.536196,24.558378,59884,294100,116.00411,3709,141,49188,1.547866,157822,58.640351,66.802445,16662743,221626,4.495851,20.134851,24.4878,84.836718,134679,9445,0.20254,5.121835,35.685504,10403,17.257256,5.548816,18716,1997,0.954468,28.615993,14.046502,3.603173,81.635221,5.800841,370,-1
282438,44448,45240095,17.032996,52.915642,0.887063,298.721717,122314,31.843383,28421,255572,1.356117,0.08331,60.014635,3.236675,17.538283,27113,11.173561,19.525561,208.908285,20.02039,27.309967,299732,149.235549,25.459645,10.714647,175730,73.806855,27833,1.104803,431172,28.878616,2423,154.082943,589837,15.185443,28.255406,165764,39512,9076,0.739248,21.783972,40.144549,25343,93.140526,390.087277,15130,66.488841,2323,60.03952,52.202138,30.390009,0.374978,5.286283,27086,97546,195465,95.603845,801,107409,4575,29.744153,111180,152479,77684,8350,9.595584,4.907389,452,0.583403,5464,118.502062,22.299738,49064,10685,196.818071,34.211219,51376,98751,163.544156,23757,533,18213,34.193422,874536,56.414505,63.589712,29008536,138461,78.0613,7.235291,48.984016,90.333156,76050,10281,0.118888,8.131323,9.646439,48992,23.604138,19.663988,17352,8273,0.280478,21.337422,5.953112,1.325471,96.327612,5.229066,270,75
282677,33875,90961631,21.049511,12.800177,0.81262,362.128194,90661,5.802029,15391,161203,28.237319,0.969972,236.804355,4.686136,17.579476,26459,67.891314,25.515964,405.286653,97.393474,22.519308,173161,22.833372,41.953555,188.590032,445109,42.02241,52679,25.679673,516086,4.544113,2344,399.906236,178379,104.600761,27.896671,150549,96878,6832,0.883722,96.432165,88.340303,22117,46.907924,407.617073,27154,60.358663,2033,88.057802,52.557959,35.707506,0.698122,2.910855,29553,89005,145132,91.579072,868,55492,766,91.199787,5916,139577,99496,5474,20.063401,13.069697,612,0.659626,4063,199.778346,60.36395,12849,15121,126.635715,24.826385,74774,230635,174.367207,1420,286,40371,34.943926,172000,38.582378,54.639818,36967335,143216,61.973803,78.378011,10.148948,20.96717,147676,9433,0.979394,1.620545,17.032535,21911,23.761551,32.305219,17145,1452,0.811376,12.409528,11.856784,35.932481,7.170572,3.153687,29,62
283581,81288,38486468,5.807784,77.27601,0.495591,135.622029,84693,9.136586,44758,218385,6.847053,0.1109,216.485297,47.623121,19.028037,28507,14.428465,16.872377,377.920884,70.07197,12.403694,146514,212.166258,31.113452,121.547695,602983,83.185575,86398,89.41933,306000,69.120147,2070,349.366234,549784,92.961601,24.288819,194043,19624,5323,0.006828,92.894131,92.921701,22135,7.723321,394.592133,62702,17.817623,2319,77.627329,90.061488,85.998007,0.971477,1.700303,14381,11212,42778,29.364087,725,36787,647,82.562018,115248,76474,54249,9093,8.268529,10.171738,813,0.585267,6522,162.451324,7.608026,27961,6677,149.617729,25.665972,39323,225109,122.718968,42020,208,25055,41.600881,1291232,25.956942,78.422784,22281915,89503,53.998247,68.987359,3.259297,48.706852,230759,9296,0.409617,8.063352,50.07871,16859,17.343898,15.102184,17818,8965,0.566427,27.617535,19.969766,56.868891,73.073209,1.051067,119,67
284114,152321,95910750,34.385507,42.14897,0.226923,216.505174,279116,3.593475,18608,232059,39.9192,0.559098,256.728476,50.665649,10.171987,26684,32.08246,34.049619,64.786368,18.117985,20.596849,78757,36.705565,33.039492,61.922956,135964,12.481725,2258,7.792349,669510,72.91979,2548,176.256845,112811,139.998774,24.597627,162112,71721,1259,0.117702,59.253957,42.205373,22795,13.307363,168.647911,35881,39.055238,1036,87.861998,22.430673,91.460136,0.574362,2.382245,21081,57657,52140,73.788188,183,84321,2450,45.645324,218591,347073,269728,6488,27.546795,12.081838,706,0.097327,9536,160.178852,59.266332,14167,15909,175.177223,49.225673,25637,85358,69.515481,48395,160,19799,16.967041,207257,5.207007,45.749094,34410694,156303,30.716658,58.295912,25.278028,90.653312,242313,10866,0.951291,8.525264,27.388578,36192,16.436011,3.804738,19567,6534,0.396134,23.299224,18.455757,24.139142,51.030455,5.170068,13,-1
284909,173749,38868026,1.705037,42.582975,0.902516,229.665883,129994,45.991439,42257,58842,26.23496,0.550316,139.902513,16.881031,4.083076,27784,91.390555,23.291348,469.914649,91.739407,19.431963,92703,220.978427,41.560521,148.201153,671156,52.507862,65143,61.461826,231075,11.400296,2719,356.461961,454344,125.167024,37.31913,175903,14720,5186,0.725901,57.473194,10.456662,22188,47.671206,86.935944,58132,63.51819,2592,75.0641,2.394611,95.507645,0.913729,3.394436,17112,99737,186007,70.302181,781,111252,3897,4.941409,144265,252874,103540,806,20.025128,5.20942,28,0.403217,1360,161.088575,6.380059,15940,9426,158.19353,94.525249,29740,165952,177.611864,10831,749,7341,40.402103,380724,41.360715,56.071173,23411175,155923,95.428534,16.263148,58.647115,5.571937,236101,9782,0.706038,17.689661,53.65965,79481,21.676907,24.265207,7021,3247,0.985291,4.800446,15.285504,83.968055,16.742887,3.606579,781,-1
285566,201087,94266990,23.597263,23.507072,0.115904,190.321681,292428,7.482656,18396,194052,33.184036,0.601722,201.535945,52.718714,8.115054,27129,24.822533,28.256997,170.865999,49.629038,25.81903,107075,208.251403,38.438668,13.550772,299388,51.137198,47696,4.444102,640366,63.533153,1296,234.896261,335941,67.806762,39.443182,177015,11914,9941,0.94526,38.234886,30.715761,25851,2.059551,439.609039,7561,58.690097,1619,41.751822,58.595074,37.559132,0.776701,3.939242,20811,59368,98018,10.592057,733,136827,3701,37.498128,288056,125638,199115,1966,22.863605,3.518781,403,0.723021,3829,100.263167,40.51327,38947,5395,184.013181,38.436077,28092,78662,137.651722,34199,436,48292,86.835507,388616,33.2882,44.090198,33393997,162158,8.807749,35.235648,3.866856,47.931217,275076,10114,0.57775,22.081951,26.243335,51138,24.930327,37.804705,8344,2976,0.892881,16.274913,13.813371,55.561678,40.161232,4.400812,922,56
285939,229540,34729006,20.867202,93.709581,0.458896,248.226817,70456,33.434793,34188,288973,24.907761,0.486393,251.778371,62.589571,15.230508,27343,78.32732,29.339237,214.859659,28.833365,28.920047,127359,255.571731,15.122882,65.140133,683860,15.854818,15547,4.113106,299451,22.589101,2336,144.489577,708139,15.865417,32.019498,158006,45357,8496,0.702222,10.39339,72.988761,23033,77.458947,433.744723,35579,22.361558,2064,79.891151,27.168907,64.655979,0.136283,2.34956,2694,37605,284661,4.553817,627,108170,671,57.056742,157561,199864,147899,4138,29.462263,15.354916,77,0.193065,8546,107.489632,33.969731,24330,9362,198.24965,32.730205,13642,227691,74.880358,13803,997,13249,71.831379,834736,80.474468,97.139585,5092259,57504,36.745309,85.280603,86.102259,46.940591,166180,10998,0.826306,3.865023,31.585285,21673,25.975187,23.098171,13542,9189,0.127565,27.094883,19.262312,72.009491,2.687018,1.236803,239,-1
286619,268643,90380978,10.267899,20.024445,0.398872,290.289719,252977,27.215291,30830,213333,26.829973,0.562158,281.363199,38.289277,2.744069,26707,58.183496,28.508218,299.742181,97.067051,22.874327,299358,147.927763,18.286998,68.927853,515843,70.187155,80646,86.821042,741096,30.923294,2666,222.508843,587186,126.188273,19.669781,144700,18653,2687,0.08024,61.76817,1.798039,23023,69.919569,478.387347,10703,30.422386,2890,5.369038,44.962283,99.645013,0.504793,3.7985,9662,24965,124446,8.273492,630,189713,3207,51.364036,133570,67672,97768,6084,39.567354,2.570592,278,0.087449,2413,144.077457,98.607555,6633,6141,144.505319,90.509258,43837,250155,146.025567,41246,25,30772,23.94008,416421,88.177593,67.614922,11623861,21470,90.174317,24.654783,14.522607,65.578929,208973,10868,0.022848,6.578094,37.463362,6552,26.202814,9.771624,7224,5188,0.763182,21.394579,4.640559,99.176113,58.725352,5.595656,892,-1
287294,247433,61434485,44.769176,71.286318,0.62691,204.181404,206130,21.21576,29363,399746,41.749791,0.547578,290.993475,99.576556,14.248174,28102,20.272248,17.616991,284.671068,89.538068,3.20516,158880,68.075869,17.662357,83.021917,653862,90.522803,96660,34.147161,748027,89.812557,2059,162.217413,268345,35.109669,20.736224,111118,33628,8859,0.090132,14.155706,70.454987,23181,8.110663,250.222513,1671,83.805272,2264,24.436446,37.606466,78.611802,0.88715,4.585662,12057,6610,139642,12.820042,177,187539,37,10.732853,124785,107265,194539,7357,30.418497,8.328079,447,0.564394,8693,168.22309,17.15231,43317,12688,131.979966,59.625583,40424,132515,128.295343,27343,681,6212,58.604371,1201423,41.152552,68.946088,7756492,181727,59.131235,14.215977,17.387628,35.215182,277607,9898,0.054782,16.031714,23.327463,9130,26.473326,15.591074,3034,2359,0.598243,5.723577,18.97768,20.89931,18.56892,2.828224,413,-1
287658,84936,58140859,33.171371,77.997537,0.001579,234.377379,122967,23.937327,17261,44019,10.784299,0.318129,134.774991,21.344778,9.799872,26910,72.560344,22.452145,94.242518,78.936664,27.739181,246391,34.427807,23.891639,141.089238,147031,5.613485,92569,34.367739,487429,62.588898,3056,155.41671,187543,108.917672,25.792298,114142,63037,6351,0.252724,66.156962,57.849753,22385,25.713337,95.48703,31757,24.593971,1849,70.04183,30.64483,81.746042,0.294364,2.966389,13074,81845,286888,20.638223,226,9864,2165,79.133696,269061,113550,169027,3292,6.321705,4.383307,996,0.92693,704,141.06288,79.704379,18537,15543,176.8702,98.958062,63235,70061,52.00249,2120,82,29575,8.139104,694862,34.195538,45.207319,38417570,131655,21.639715,63.644966,30.384053,37.987875,150973,10190,0.027651,17.15558,5.321439,52266,25.757459,31.437673,16571,8721,0.661902,8.799325,11.180659,99.375066,34.24113,1.735204,249,-1
288487,18415,114942254,17.975809,15.27216,0.279289,387.024766,182298,24.372488,38362,260913,8.749574,0.810829,136.19254,90.216397,5.778283,27268,64.994087,4.232893,124.716219,3.913058,19.357841,228120,118.243565,31.04322,1.187862,127334,89.973024,91256,92.514707,610247,41.544218,2847,396.354619,346146,101.910265,24.48541,140127,18892,8718,0.496074,70.713895,3.043776,23899,93.326161,310.711938,34821,83.312467,2865,50.659726,84.635462,63.115063,0.197291,5.486443,16170,37714,281595,2.756801,845,183971,4404,12.511408,298112,152516,104805,536,18.955569,15.763911,467,0.225603,9976,158.518846,15.921906,38654,11330,122.740712,48.899438,20276,286557,181.754497,19649,830,4228,32.946153,756021,51.31497,73.42039,19405866,107537,83.260677,92.468796,74.05995,31.498627,183420,10394,0.539874,18.49049,37.921724,12908,27.187854,21.600917,3108,4463,0.886,10.641241,11.015647,19.330792,56.660763,1.244119,478,-1
288782,155885,89895168,23.412268,79.493863,0.126969,172.310866,271097,33.625526,34787,54114,36.99092,0.647835,63.000277,39.940019,19.333124,27177,43.294504,5.768042,497.035209,51.723846,13.493706,132584,113.07828,36.866715,167.352763,439720,4.672679,36992,85.551144,484275,92.055435,1779,268.650528,405903,197.435224,24.514326,106302,9180,2951,0.835175,23.112645,87.25684,21772,67.61752,314.766082,72547,7.701044,2994,36.348755,73.0732,70.006625,0.382466,5.169289,8989,35804,71912,31.963735,37,26682,2677,46.257537,197116,144182,66969,3617,11.860905,5.105776,231,0.855137,9799,170.491529,1.462,7517,8064,107.882209,4.804592,81393,250611,136.041772,40748,530,35183,64.827895,270270,13.314453,64.298818,38869718,284059,57.813387,2.303325,56.111991,83.762376,211070,9761,0.68092,28.844576,18.471796,16648,21.558581,21.091786,11800,3490,0.654856,4.277802,8.597833,44.30509,48.447248,3.922817,852,-1
289738,41404,59115460,9.52669,28.267121,0.859936,220.883264,273877,24.624928,30730,356506,8.435943,0.623517,91.824937,99.619692,5.879948,26254,52.582585,26.912233,274.50495,42.636642,9.992201,97621,65.469063,35.842711,175.504735,61535,32.93726,63991,38.889202,229787,37.590631,1180,126.197118,114612,38.314139,19.166911,170172,79484,1985,0.220399,45.206053,46.229633,23929,3.89569,429.250345,24437,28.696184,2049,83.635791,67.632581,9.83929,0.642037,3.722156,44454,61509,254487,25.266767,980,117638,1375,7.562407,49299,332727,145336,2220,23.88877,17.778091,531,0.757554,9318,195.616088,27.564077,17072,11039,175.518044,34.461427,72159,247127,108.172305,14125,855,10900,11.107894,260915,36.902703,77.737155,11537496,125231,72.733316,21.858178,83.911529,86.220603,131987,10687,0.486887,15.449471,47.613259,9433,26.389538,26.943299,13667,8789,0.085244,16.818477,12.874358,39.602112,20.289258,1.337502,182,89
290204,225511,90588540,33.472941,28.648836,0.216787,244.934914,100137,14.101311,17124,233219,19.028694,0.416124,58.130088,44.760438,14.278709,26835,32.233521,8.922015,198.294041,40.986495,3.16466,191196,9.249546,3.675653,45.342638,563888,67.209149,35850,29.891971,539187,36.415823,2647,74.029319,423581,88.714202,25.20568,100604,63482,8813,0.178722,37.580177,29.555775,25960,65.379704,272.304484,6747,94.48391,1388,23.559783,1.232356,34.760786,0.855891,1.657286,28363,69881,225057,58.568995,935,161065,810,63.844765,227110,344191,66594,1636,17.27563,4.535201,79,0.991966,5788,152.380592,27.255635,46144,14171,188.522093,60.763814,54943,131186,57.256896,29438,694,48726,79.679143,21985,58.911256,61.522391,39714839,283459,45.646575,69.864361,64.443461,79.415287,83139,10757,0.586584,29.771381,43.546563,57757,29.019137,26.130769,17037,399,0.922099,7.332493,8.892699,79.148032,13.453977,3.292796,997,73
290564,133492,105150415,38.667272,18.933023,0.588488,209.587149,144122,51.381934,44602,63995,12.179174,0.850591,273.59423,63.200935,3.933216,28257,12.649363,15.854114,418.231787,29.744278,11.196862,268218,153.485552,1.589236,3.501867,871632,43.629445,26200,25.361084,718185,48.442784,2024,174.543811,443842,19.541672,18.790195,168102,70604,2990,0.893907,87.056712,30.340544,23794,58.460125,39.238968,79335,48.202677,2448,77.880165,72.050265,3.379992,0.628004,2.087759,4630,46160,179124,39.390568,364,152495,1801,7.49429,98173,264863,246624,8845,28.021438,15.711018,969,0.811468,6954,132.252179,53.577588,15494,15744,161.9385,42.913799,73014,138804,86.18764,20486,479,45753,3.013689,278775,1.527371,72.558852,35963133,11610,43.073553,63.211282,86.510739,13.622792,219611,11239,0.395501,13.05491,28.230126,76187,21.957126,25.306419,9140,5132,0.486823,10.937052,2.085978,86.481902,2.113122,5.779929,523,-1
291103,114803,126265281,25.298558,69.224426,0.614485,248.771684,266728,34.051554,39796,199874,21.301661,0.673028,139.058763,19.977977,16.735971,27757,50.061243,7.043956,414.038976,48.41052,16.026816,81346,250.838462,11.430828,189.79817,404083,95.991563,32616,65.755078,758465,65.660967,1322,139.407178,796189,7.327508,27.596889,147331,26763,8684,0.401654,77.562364,48.580553,23212,90.393387,498.153602,90420,98.069783,1786,20.630741,40.210128,41.033007,0.848894,5.911044,3559,2031,19827,69.997953,106,101779,4731,60.591428,233624,168859,55618,5984,35.903738,15.93572,195,0.9873,5989,137.995107,69.930947,33305,5515,157.908544,97.650147,49775,161923,116.4184,19811,262,11285,55.114941,1051818,19.988688,97.436886,4704366,127436,18.751644,83.594912,92.011017,91.870149,67944,11202,0.504516,17.104708,27.840883,8861,18.241833,35.609538,3798,6385,0.591358,16.672783,15.08204,18.093815,38.226519,3.063164,442,89
291667,42737,128904725,24.365327,75.455669,0.370252,245.928731,160976,25.997674,36200,321912,19.796342,0.625706,32.701507,54.599069,7.267536,26986,8.405622,13.814471,373.862426,59.991418,24.324643,145764,167.710189,26.530954,81.465665,339245,55.206026,83831,68.122906,499476,17.207888,2530,159.813506,352741,57.917908,17.795229,175791,50520,8452,0.579717,92.76912,39.655983,22127,31.942433,35.796864,16556,61.641242,2162,85.379873,66.267313,91.702822,0.973662,5.555323,16018,4016,147855,80.876951,1012,170411,4995,21.006586,179551,78405,67614,5694,38.885506,2.096743,867,0.034318,7402,100.556432,5.245281,17254,16404,113.904098,39.349584,19828,178113,152.648281,15540,60,20303,54.843356,577628,90.948256,97.898018,19645713,245018,21.498015,92.993795,84.828236,6.090492,195811,10428,0.872391,24.084485,17.190855,53612,21.050042,35.776194,12495,7381,0.370697,29.577769,2.061998,66.195276,98.176291,2.470444,385,-1
292597,40479,115185999,2.607508,59.772965,0.526355,347.207253,206577,23.407527,26167,344576,4.499611,0.424516,111.785409,92.437127,7.332485,27566,37.901402,28.434359,399.96749,73.316955,28.805537,158015,14.742031,40.319665,154.208334,311484,14.168177,5337,28.907792,723239,53.493796,1206,172.105931,599979,130.090041,33.031242,153768,27745,3382,0.757434,71.6932,59.097316,23862,9.404499,185.680678,24305,79.672313,1406,85.549816,75.648964,7.905623,0.873072,4.842645,44746,68785,219382,74.411706,851,37777,2062,5.24153,107059,170238,200952,1757,3.665249,3.630495,835,0.474911,1896,125.286591,70.251694,45228,10563,176.018528,82.920118,43536,288602,189.164998,10020,490,42029,30.725376,951860,1.917895,59.119993,34731553,202819,71.938423,50.01271,79.346589,71.773633,136908,10733,0.931421,4.471216,36.615937,31767,29.058039,2.83902,6955,5369,0.651018,25.585358,13.458695,76.219741,35.493863,1.201703,190,-1
